Ts,x,y,label
20,3.73093,0.01895,1
20,2.39252,-0.01659,1
20,1.62133,0.02344,1
20,2.50113,-0.01827,1
20,2.65758,0.00097,0
20,3.46534,0.00843,1
20,3.11429,0.04530,1
20,2.81306,0.03491,1
20,3.91360,0.07126,1
20,1.13732,0.03522,1
20,1.94836,0.02744,1
20,3.86412,0.05108,1
21,2.00256,0.02429,1
21,3.30481,0.00592,1
21,2.66037,0.01322,1
21,1.15044,0.04206,1
21,2.76033,0.05051,0
21,1.62852,0.02204,1
21,3.81773,0.04514,1
21,1.11910,0.04002,1
21,2.03183,0.01407,1
21,1.70559,0.04593,1
21,3.45757,-0.00923,1
21,3.27718,0.01215,1
21,3.44369,0.00603,1
21,3.11256,0.03939,1
21,2.29497,-0.03172,1
21,1.16265,0.02442,1
21,3.66291,0.02544,1
21,3.01079,0.05368,1
21,1.82306,0.02956,1
21,3.85159,0.04749,1
21,3.19676,0.02912,1
21,2.95412,0.04878,1
21,1.94375,0.03358,1
21,2.74736,0.03616,1
21,3.42853,-0.01255,1
21,2.16726,-0.01316,1
21,3.41187,0.00087,1
21,2.07299,0.00524,1
21,1.11765,0.00967,1
21,2.07925,0.00287,0
21,3.11429,0.04530,1
21,2.76391,0.04507,1
21,3.91360,0.07126,1
21,2.06302,0.01092,1
21,3.94260,0.06390,1
21,1.94836,0.02744,1
21,3.86412,0.05108,1
21,1.49425,0.01022,1
22,2.89438,0.05841,1
22,3.56669,-0.00584,1
22,1.79158,0.04343,1
22,2.66037,0.01322,1
22,2.63031,0.03390,0
22,2.34835,-0.01225,1
22,3.05981,0.05647,1
22,1.35590,0.02964,1
22,2.55662,0.00030,1
22,1.62852,0.02204,1
22,3.81773,0.04514,1
22,3.45757,-0.00923,1
22,1.82861,0.01816,0
22,3.11256,0.03939,1
22,2.53950,-0.00210,1
22,3.01079,0.05368,1
22,3.22152,0.04724,0
22,1.73521,0.05176,1
22,1.82306,0.02956,1
22,3.43004,0.00215,1
22,3.75056,0.02329,1
22,3.29919,0.03455,0
22,1.44195,0.03007,1
22,3.38186,-0.00133,1
22,1.36951,0.04423,0
22,1.11765,0.00967,1
22,2.50113,-0.01827,1
22,3.11429,0.04530,1
22,2.76391,0.04507,1
22,1.99290,0.00108,1
22,1.13732,0.03522,1
22,2.06302,0.01092,1
23,1.77660,0.04766,1
23,2.89438,0.05841,1
23,3.48887,-0.01770,1
23,2.88721,0.05846,1
23,1.79158,0.04343,1
23,3.30481,0.00592,1
23,2.66037,0.01322,1
23,2.18500,-0.02874,1
23,2.63031,0.03390,1
23,1.53914,0.01856,1
23,2.39795,-0.00616,1
23,1.35590,0.02964,1
23,1.62852,0.02204,1
23,3.45757,-0.00923,1
23,1.82861,0.01816,1
23,3.47725,0.00419,1
23,3.11256,0.03939,1
23,2.55486,-0.00307,1
23,2.10422,-0.00620,1
23,1.14359,0.03007,1
23,1.36969,0.02999,1
23,2.80248,0.02856,1
23,1.30080,0.04384,0
23,3.57269,0.00630,1
23,3.34408,0.00497,1
23,2.66289,0.02980,1
23,1.11765,0.00967,1
23,2.07925,0.00287,1
23,1.87837,0.02381,1
23,3.46534,0.00843,1
23,3.22340,0.03425,1
23,3.11429,0.04530,1
23,2.81306,0.03491,1
23,2.61787,0.02745,1
23,3.91360,0.07126,1
23,3.94349,0.08135,0
23,3.13069,0.03710,1
24,2.33601,-0.01107,1
24,2.89438,0.05841,1
24,2.08568,0.00197,1
24,3.48887,-0.01770,1
24,1.79158,0.04343,1
24,2.51391,0.01729,1
24,2.18500,-0.02874,1
24,1.35590,0.02964,1
24,1.19571,0.02284,1
24,1.42281,0.02512,1
24,2.95882,0.03787,1
24,1.16265,0.02442,1
24,1.78814,0.05725,0
24,2.75130,0.04625,1
24,3.48752,-0.02888,0
24,1.14359,0.03007,1
24,2.02653,0.01073,1
24,2.73252,0.02438,1
24,1.44195,0.03007,1
24,2.79871,0.02093,1
24,3.57269,0.00630,1
24,2.39252,-0.01659,1
24,3.17463,0.04935,0
24,2.07264,0.00289,1
24,2.07925,0.00287,1
24,3.14497,0.04722,1
24,3.94349,0.08135,1
24,1.45439,0.03272,1
24,2.06302,0.01092,1
24,1.94836,0.02744,1
24,3.13069,0.03710,1
24,3.30974,0.03182,1
25,2.89438,0.05841,1
25,1.42007,0.01206,1
25,1.86997,0.03472,1
25,2.06118,-0.01493,0
25,1.68143,0.04810,1
25,1.58199,0.00865,1
25,3.48887,-0.01770,1
25,3.56669,-0.00584,1
25,2.34835,-0.01225,1
25,1.62852,0.02204,1
25,2.37402,-0.01499,1
25,3.45757,-0.00923,1
25,3.27718,0.01215,1
25,1.82861,0.01816,1
25,2.20300,-0.02465,1
25,2.75130,0.04625,1
25,3.85159,0.04749,1
25,2.82278,0.04980,1
25,2.95412,0.04878,1
25,1.78082,0.02065,0
25,2.02653,0.01073,1
25,2.73252,0.02438,1
25,1.44195,0.03007,1
25,2.65653,0.00612,1
25,3.80990,0.03259,1
25,3.83370,0.04730,1
25,3.73093,0.01895,1
25,2.39252,-0.01659,1
25,3.17463,0.04935,1
25,2.50113,-0.01827,1
25,2.07264,0.00289,1
25,3.72243,0.03906,1
25,3.14497,0.04722,1
25,3.22340,0.03425,1
25,2.82509,0.02477,1
25,3.91896,0.04469,1
25,3.13069,0.03710,1
25,2.97981,0.06351,1
25,3.30974,0.03182,1
26,1.99590,0.02532,1
26,2.89438,0.05841,1
26,1.35891,0.04227,1
26,3.14894,0.02334,1
26,2.42869,-0.01372,0
26,3.05981,0.05647,1
26,1.53914,0.01856,1
26,2.85473,0.03969,1
26,1.62852,0.02204,1
26,1.42281,0.02512,1
26,2.37402,-0.01499,1
26,2.03183,0.01407,1
26,3.45757,-0.00923,1
26,2.51917,-0.00183,1
26,3.13331,0.03319,1
26,3.11256,0.03939,1
26,1.31486,0.04385,0
26,1.20024,0.02048,1
26,2.04095,0.02696,1
26,2.82278,0.04980,1
26,1.10673,0.01540,1
26,1.78082,0.02065,1
26,2.73252,0.02438,1
26,1.94375,0.03358,1
26,3.80990,0.03259,1
26,2.07299,0.00524,1
26,1.11765,0.00967,1
26,2.07925,0.00287,1
26,3.14497,0.04722,1
26,3.79485,0.01560,0
26,2.61787,0.02745,1
26,3.91360,0.07126,1
26,1.45439,0.03272,1
26,2.06302,0.01092,1
26,3.14169,0.05312,1
26,3.91896,0.04469,1
26,3.41860,0.01542,1
27,1.79158,0.04343,1
27,3.30481,0.00592,1
27,2.34835,-0.01225,1
27,2.77556,0.04288,1
27,1.62852,0.02204,1
27,2.37402,-0.01499,1
27,3.13331,0.03319,1
27,3.11256,0.03939,1
27,1.59294,0.02379,1
27,1.59767,0.02673,1
27,1.20024,0.02048,1
27,1.82306,0.02956,1
27,1.78082,0.02065,1
27,2.02653,0.01073,1
27,2.73252,0.02438,1
27,1.94375,0.03358,1
27,1.44195,0.03007,1
27,3.57269,0.00630,1
27,2.07299,0.00524,1
27,3.17463,0.04935,1
27,1.11765,0.00967,1
27,1.87837,0.02381,1
27,3.14497,0.04722,1
27,3.79485,0.01560,1
27,3.27573,0.02748,1
27,1.13732,0.03522,1
27,3.14169,0.05312,1
27,2.48133,0.00901,1
27,3.41860,0.01542,1
27,2.97981,0.06351,1
27,3.86515,0.05623,1
28,1.03382,0.02717,1
28,1.65086,0.02496,1
28,3.48887,-0.01770,1
28,1.19571,0.02284,1
28,2.13143,0.00851,1
28,2.37402,-0.01499,1
28,1.21538,0.01442,1
28,1.79794,0.04870,1
28,3.54898,-0.01823,1
28,2.20300,-0.02465,1
28,3.11256,0.03939,1
28,2.95047,0.05690,1
28,2.79814,0.04014,1
28,1.59135,0.01682,1
28,2.75130,0.04625,1
28,1.59767,0.02673,1
28,1.73521,0.05176,1
28,1.96847,0.03289,1
28,1.36969,0.02999,1
28,2.02653,0.01073,1
28,2.74736,0.03616,1
28,3.57269,0.00630,1
28,2.32847,-0.02995,1
28,3.73093,0.01895,1
28,2.39252,-0.01659,1
28,2.07299,0.00524,1
28,3.17463,0.04935,1
28,2.65758,0.00097,1
28,2.82509,0.02477,1
28,1.13732,0.03522,1
28,3.14169,0.05312,1
28,3.84618,0.05685,1
28,1.18979,0.03365,1
28,3.86515,0.05623,1
29,2.00256,0.02429,1
29,1.77660,0.04766,1
29,3.59309,0.00724,1
29,2.38254,-0.01742,1
29,3.48887,-0.01770,1
29,2.66037,0.01322,1
29,2.42869,-0.01372,1
29,3.17654,0.01026,0
29,3.94010,0.05892,1
29,2.55662,0.00030,1
29,1.19571,0.02284,1
29,1.42281,0.02512,1
29,1.11910,0.04002,1
29,2.03183,0.01407,1
29,1.21538,0.01442,1
29,1.70559,0.04593,1
29,3.54898,-0.01823,1
29,3.44369,0.00603,1
29,3.11256,0.03939,1
29,2.29497,-0.03172,1
29,2.53950,-0.00210,1
29,2.79814,0.04014,1
29,2.80248,0.02856,1
29,2.02653,0.01073,1
29,2.68781,0.02678,1
29,2.74736,0.03616,1
29,1.44195,0.03007,1
29,3.83370,0.04730,1
29,3.73093,0.01895,1
29,2.39252,-0.01659,1
29,1.87837,0.02381,1
29,1.03367,0.03535,1
29,2.81306,0.03491,1
29,1.45439,0.03272,1
29,3.14169,0.05312,1
30,2.00256,0.02429,1
30,1.77660,0.04766,1
30,2.38254,-0.01742,1
30,3.48887,-0.01770,1
30,3.56669,-0.00584,1
30,2.88721,0.05846,1
30,2.12332,0.01254,0
30,3.94010,0.05892,1
30,2.55662,0.00030,1
30,1.42281,0.02512,1
30,1.62705,0.03476,1
30,2.13143,0.00851,1
30,2.64175,0.01201,1
30,3.06648,0.06599,0
30,3.44369,0.00603,1
30,1.16265,0.02442,1
30,2.56237,0.01990,1
30,2.79814,0.04014,1
30,1.78814,0.05725,1
30,1.59767,0.02673,1
30,1.41709,0.02375,1
30,1.24134,0.04401,1
30,2.02653,0.01073,1
30,2.74736,0.03616,1
