Ts,x,y,label
40,1.44421,0.01324,1.00000
41,1.44421,0.01324,1.00000
42,1.44421,0.01324,1.00000
45,1.44421,0.01324,0.10000
60,1.44421,0.01324,0.10000
68,1.44421,0.01324,1.00000
69,1.44421,0.01324,1.00000
73,1.44421,0.01324,0.10000
78,1.44421,0.01324,0.10000
88,1.44421,0.01324,0.10000
95,1.44421,0.01324,0.10000
97,1.44421,0.01324,1.00000
98,1.44421,0.01324,1.00000
112,1.44421,0.01324,1.00000
113,1.44421,0.01324,1.00000
119,1.44421,0.01324,0.10000
125,1.44421,0.01324,0.10000
135,1.44421,0.01324,1.00000
136,1.44421,0.01324,1.00000
137,1.44421,0.01324,1.00000
144,1.44421,0.01324,1.00000
145,1.44421,0.01324,1.00000
149,1.44421,0.01324,0.10000
153,1.44421,0.01324,0.10000
156,1.44421,0.01324,1.00000
157,1.44421,0.01324,1.00000
158,1.44421,0.01324,1.00000
167,1.44421,0.01324,0.10000
173,1.44421,0.01324,1.00000
174,1.44421,0.01324,1.00000
175,1.44421,0.01324,1.00000
204,1.44421,0.01324,1.00000
205,1.44421,0.01324,1.00000
211,1.44421,0.01324,0.10000
220,1.44421,0.01324,0.10000
230,1.44421,0.01324,1.00000
231,1.44421,0.01324,1.00000
254,1.44421,0.01324,0.10000
260,1.44421,0.01324,1.00000
261,1.44421,0.01324,1.00000
262,1.44421,0.01324,1.00000
265,1.44421,0.01324,0.10000
268,1.44421,0.01324,0.10000
270,1.44421,0.01324,1.00000
271,1.44421,0.01324,1.00000
272,1.44421,0.01324,1.00000
275,1.44421,0.01324,0.10000
278,1.44421,0.01324,0.10000
282,1.44421,0.01324,1.00000
283,1.44421,0.01324,1.00000
286,1.44421,0.01324,0.10000
299,1.44421,0.01324,0.10000
304,1.44421,0.01324,0.10000
309,1.44421,0.01324,0.10000
311,1.44421,0.01324,0.10000
315,1.44421,0.01324,0.10000
319,1.44421,0.01324,1.00000
320,1.44421,0.01324,1.00000
324,1.44421,0.01324,0.10000
326,1.44421,0.01324,1.00000
327,1.44421,0.01324,1.00000
328,1.44421,0.01324,1.00000
332,1.44421,0.01324,1.00000
333,1.44421,0.01324,1.00000
338,1.44421,0.01324,0.10000
344,1.44421,0.01324,0.10000
347,1.44421,0.01324,1.00000
348,1.44421,0.01324,1.00000
353,1.44421,0.01324,0.10000
358,1.44421,0.01324,0.10000
366,1.44421,0.01324,1.00000
367,1.44421,0.01324,1.00000
371,1.44421,0.01324,1.00000
372,1.44421,0.01324,1.00000
382,1.44421,0.01324,0.10000
386,1.44421,0.01324,0.10000
395,1.44421,0.01324,0.10000
411,1.44421,0.01324,1.00000
412,1.44421,0.01324,1.00000
442,1.44421,0.01324,0.10000
484,1.44421,0.01324,0.10000
495,1.44421,0.01324,1.00000
496,1.44421,0.01324,1.00000
34,1.44532,0.03863,0.10000
36,1.44532,0.03863,1.00000
37,1.44532,0.03863,1.00000
43,1.44532,0.03863,0.10000
53,1.44532,0.03863,0.10000
61,1.44532,0.03863,1.00000
62,1.44532,0.03863,1.00000
65,1.44532,0.03863,0.10000
98,1.44532,0.03863,1.00000
99,1.44532,0.03863,1.00000
100,1.44532,0.03863,1.00000
101,1.44532,0.03863,1.00000
102,1.44532,0.03863,1.00000
103,1.44532,0.03863,1.00000
104,1.44532,0.03863,1.00000
105,1.44532,0.03863,1.00000
106,1.44532,0.03863,1.00000
107,1.44532,0.03863,1.00000
108,1.44532,0.03863,1.00000
118,1.44532,0.03863,0.10000
129,1.44532,0.03863,1.00000
130,1.44532,0.03863,1.00000
134,1.44532,0.03863,1.00000
135,1.44532,0.03863,1.00000
138,1.44532,0.03863,0.10000
154,1.44532,0.03863,0.10000
176,1.44532,0.03863,0.10000
191,1.44532,0.03863,0.10000
196,1.44532,0.03863,0.10000
226,1.44532,0.03863,0.10000
246,1.44532,0.03863,0.10000
251,1.44532,0.03863,0.10000
253,1.44532,0.03863,1.00000
254,1.44532,0.03863,1.00000
259,1.44532,0.03863,1.00000
260,1.44532,0.03863,1.00000
267,1.44532,0.03863,0.10000
273,1.44532,0.03863,1.00000
274,1.44532,0.03863,1.00000
275,1.44532,0.03863,1.00000
276,1.44532,0.03863,1.00000
277,1.44532,0.03863,1.00000
278,1.44532,0.03863,1.00000
279,1.44532,0.03863,1.00000
280,1.44532,0.03863,1.00000
282,1.44532,0.03863,1.00000
283,1.44532,0.03863,1.00000
289,1.44532,0.03863,0.10000
294,1.44532,0.03863,0.10000
300,1.44532,0.03863,0.10000
306,1.44532,0.03863,0.10000
315,1.44532,0.03863,0.10000
323,1.44532,0.03863,1.00000
324,1.44532,0.03863,1.00000
332,1.44532,0.03863,0.10000
336,1.44532,0.03863,1.00000
337,1.44532,0.03863,1.00000
338,1.44532,0.03863,1.00000
340,1.44532,0.03863,0.10000
371,1.44532,0.03863,1.00000
372,1.44532,0.03863,1.00000
373,1.44532,0.03863,1.00000
380,1.44532,0.03863,1.00000
381,1.44532,0.03863,1.00000
